Origin,DayOfYear,cancelledTotal,cancelledCarrier,cancelledWeather,cancelledNAS,cancelledSecurity
IAD,191,7,5,2,0,0
CLT,212,7,2,0,5,0
ATL,65,7,1,6,0,0
EWR,209,7,6,1,0,0
DCA,198,7,5,0,2,0
DTW,61,7,7,0,0,0
CVG,201,7,3,0,4,0
EWR,184,7,2,2,3,0
CLE,205,7,2,2,3,0
TLH,231,7,0,7,0,0
CMH,208,7,0,3,4,0
PHX,210,7,6,0,1,0
LAX,204,7,4,3,0,0
LAX,201,7,7,0,0,0
BUR,192,7,6,0,1,0
AUS,28,7,2,1,4,0
MCO,190,7,7,0,0,0
IAH,208,7,2,3,2,0
XNA,30,7,4,1,2,0
CLT,252,7,1,2,4,0
DFW,151,7,5,0,2,0
LAS,132,7,6,0,1,0
LAX,218,7,7,0,0,0
LGA,266,7,5,0,2,0
TUL,66,7,1,6,0,0
ATL,175,7,7,0,0,0
JFK,202,7,5,1,1,0
BDL,16,7,3,3,1,0
DCA,171,7,6,0,1,0
SFO,233,7,4,2,1,0
DCA,160,7,5,0,2,0
DFW,154,7,3,2,2,0
LAX,180,7,7,0,0,0
LAX,164,7,7,0,0,0
LAX,181,7,6,0,1,0
CLE,222,7,0,1,6,0
LAX,322,7,7,0,0,0
PHX,29,7,3,4,0,0
DEN,162,7,4,3,0,0
DEN,161,7,4,3,0,0
MKE,160,7,2,4,1,0
MHT,31,7,1,4,2,0
SFO,260,7,3,0,4,0
JFK,175,7,2,5,0,0
DCA,169,7,1,1,5,0
MIA,167,7,1,2,4,0
PIT,159,7,2,5,0,0
PHL,362,7,4,1,2,0
PHL,25,7,5,2,0,0
PHL,64,7,3,3,1,0
DEN,168,7,5,2,0,0
ATL,168,7,5,1,1,0
PHX,166,7,6,0,1,0
ATL,163,7,6,0,1,0
CLT,160,7,4,0,3,0
MEM,217,7,3,3,1,0
DEN,155,7,4,2,1,0
MEM,33,7,4,1,2,0
DTW,177,7,4,1,2,0
MEM,164,7,4,2,1,0
LAX,209,7,4,0,3,0
LAX,177,7,5,1,1,0
LAS,12,7,0,7,0,0
PHX,177,7,6,0,1,0
JNU,339,7,0,7,0,0
SFO,161,7,6,1,0,0
BOS,362,7,4,2,1,0
PHX,158,7,6,0,1,0
DEN,142,7,2,2,3,0
LAX,156,7,6,0,1,0
LAS,156,7,7,0,0,0
SEA,126,7,7,0,0,0
SEA,125,7,7,0,0,0
LGA,20,7,5,1,1,0
CLE,252,7,0,4,3,0
LAS,13,7,6,1,0,0
RNO,53,7,0,5,2,0
IND,204,7,4,0,3,0
DCA,240,7,6,1,0,0
LAX,190,7,6,0,1,0
LGA,126,7,5,2,0,0
LGA,131,7,6,0,1,0
CLT,55,7,6,0,1,0
DEN,126,7,5,2,0,0
PHX,21,7,7,0,0,0
ORD,146,7,6,1,0,0
ORD,142,7,7,0,0,0
LAX,252,7,5,1,1,0
SEA,140,7,7,0,0,0
ICT,122,7,3,3,1,0
DEN,191,7,3,4,0,0
ATL,147,7,1,5,1,0
DAL,345,7,6,0,1,0
BOS,136,7,1,1,5,0
JFK,169,7,0,6,1,0
DEN,129,7,6,0,1,0
BOS,127,7,6,1,0,0
MSN,122,7,1,3,3,0
CVG,132,7,2,2,3,0
ATL,179,7,5,0,2,0
HOU,247,7,1,6,0,0
SAN,148,7,5,1,1,0
CLE,352,7,0,7,0,0
DAL,134,7,2,4,1,0
TPA,51,7,1,6,0,0
DEN,20,7,5,2,0,0
LAX,214,7,7,0,0,0
HRL,256,7,0,7,0,0
ABQ,101,7,7,0,0,0
DFW,96,7,6,0,1,0
MSY,100,7,7,0,0,0
IAH,99,7,7,0,0,0
MEM,99,7,7,0,0,0
LGA,14,7,6,1,0,0
ATL,9,7,4,3,0,0
MCI,70,7,5,2,0,0
DLH,101,7,0,7,0,0
LAS,55,7,6,1,0,0
IAD,150,7,6,0,1,0
OMA,100,7,5,1,1,0
LAX,106,7,7,0,0,0
CLE,47,7,1,1,5,0
DFW,104,7,7,0,0,0
OGG,113,7,7,0,0,0
GRR,159,7,0,6,1,0
OAK,78,7,7,0,0,0
MFE,77,7,0,7,0,0
SFO,48,7,6,1,0,0
BWI,100,7,7,0,0,0
SAN,101,7,7,0,0,0
PHX,95,7,6,0,1,0
BOS,105,7,5,0,2,0
DFW,324,7,7,0,0,0
MDW,248,7,5,2,0,0
BNA,361,7,1,4,2,0
ICT,100,7,5,0,2,0
COS,100,7,7,0,0,0
FLL,13,7,5,2,0,0
MCO,77,7,0,7,0,0
SLC,5,7,1,6,0,0
GRR,115,7,3,3,1,0
ATW,36,7,1,1,5,0
FLL,12,7,2,5,0,0
DEN,95,7,7,0,0,0
LGA,24,7,5,2,0,0
BOS,83,7,7,0,0,0
ATL,118,7,2,0,5,0
PHX,117,7,7,0,0,0
LAX,358,7,2,3,2,0
HNL,100,7,7,0,0,0
CVG,21,7,2,2,3,0
IAD,98,7,7,0,0,0
HNL,98,7,7,0,0,0
AUS,351,7,2,4,1,0
MSP,115,7,3,3,1,0
CVG,118,7,1,2,4,0
RIC,63,7,4,2,1,0
PIT,100,7,3,3,1,0
OAK,98,7,7,0,0,0
HPN,10,7,0,7,0,0
OAK,93,7,7,0,0,0
IND,98,7,6,0,1,0
CLT,86,7,6,0,1,0
DFW,116,7,5,2,0,0
BMI,36,7,1,5,1,0
BOS,98,7,7,0,0,0
MEM,87,7,7,0,0,0
CHS,35,7,0,5,2,0
HOU,9,7,7,0,0,0
BWI,8,7,6,0,1,0
RIC,18,7,1,6,0,0
ASE,133,7,0,7,0,0
SBA,3,7,0,1,6,0
RIC,67,7,0,4,3,0
SFO,198,7,7,0,0,0
PHX,97,7,6,1,0,0
LAX,47,7,4,1,2,0
CVG,209,7,5,0,2,0
PHL,159,7,2,2,3,0
JFK,86,7,6,0,1,0
ICT,30,7,0,2,5,0
LAS,259,7,5,2,0,0
MCO,63,7,4,3,0,0
STL,9,7,6,0,1,0
SFO,68,7,6,1,0,0
SFO,76,7,5,2,0,0
LAX,104,7,5,1,1,0
ORD,110,7,6,0,1,0
SLC,47,7,3,3,1,0
GRR,81,7,0,6,1,0
ORD,125,7,7,0,0,0
OMA,66,7,0,6,1,0
SAN,68,7,5,2,0,0
DTW,131,7,3,1,3,0
SMF,365,7,0,7,0,0
CVG,29,7,3,2,2,0
OAK,36,7,3,4,0,0
BOS,65,7,3,4,0,0
GRB,90,7,0,2,5,0
ALB,1,7,2,5,0,0
LAS,205,7,5,2,0,0
CID,80,7,2,2,3,0
IAD,79,7,0,0,7,0
BNA,358,7,2,0,5,0
DSM,115,7,1,3,3,0
CLT,76,7,5,2,0,0
ASE,76,7,1,4,2,0
PSC,26,7,0,6,1,0
ASE,73,7,0,7,0,0
LGA,282,7,2,0,5,0
ASE,26,7,1,6,0,0
SEA,216,7,5,2,0,0
RDU,252,7,0,2,5,0
SHV,65,7,0,7,0,0
SNA,53,7,5,1,1,0
LAX,61,7,6,0,1,0
TUL,62,7,1,5,1,0
IAD,77,7,2,5,0,0
BUF,64,7,0,6,1,0
EWR,162,7,4,2,1,0
MAF,77,7,0,7,0,0
CLE,216,7,2,3,2,0
IAD,64,7,3,1,3,0
ICT,354,7,2,5,0,0
LAX,311,7,7,0,0,0
STL,80,7,1,4,2,0
DFW,234,7,3,4,0,0
HNL,189,7,7,0,0,0
ATL,69,7,5,1,1,0
JFK,250,7,0,6,1,0
AUS,66,7,0,7,0,0
DAY,66,7,0,6,1,0
TUL,90,7,1,2,4,0
PHX,90,7,2,2,3,0
DEN,17,7,7,0,0,0
RDU,310,7,1,3,3,0
PHX,83,7,4,3,0,0
AMA,77,7,0,7,0,0
MEM,223,7,5,1,1,0
SMF,339,7,0,7,0,0
PHL,21,7,4,1,2,0
DAL,69,7,4,3,0,0
DEN,111,7,6,1,0,0
LGA,4,7,6,1,0,0
BWI,66,7,2,5,0,0
BNA,66,7,0,6,1,0
SEA,65,7,0,7,0,0
SAN,65,7,2,5,0,0
PHX,329,7,7,0,0,0
BWI,255,7,0,6,1,0
FLL,63,7,3,4,0,0
ORD,168,7,4,2,1,0
MSP,33,7,1,5,1,0
DEN,163,7,5,2,0,0
BOS,8,7,5,1,1,0
GRB,80,7,1,3,3,0
LAX,157,7,5,0,2,0
BOS,40,7,0,5,2,0
CLT,116,7,6,1,0,0
DEN,85,7,7,0,0,0
DEN,179,7,3,4,0,0
BWI,13,7,1,5,1,0
EWR,44,7,5,2,0,0
BOS,198,7,5,1,1,0
LAX,83,7,6,1,0,0
LAX,20,7,4,3,0,0
MDW,10,7,4,3,0,0
AUS,227,7,1,5,1,0
LAX,258,7,2,4,1,0
MCO,31,7,1,4,2,0
SJC,34,7,4,2,1,0
DCA,50,7,5,2,0,0
RDU,80,7,0,4,3,0
ATL,170,7,4,2,1,0
LGA,61,7,7,0,0,0
DTW,8,7,4,1,2,0
HNL,320,7,7,0,0,0
CVG,91,7,3,1,3,0
DAL,71,7,6,1,0,0
LGA,158,7,4,1,2,0
LAX,46,7,5,2,0,0
SEA,159,7,5,2,0,0
SLC,191,7,7,0,0,0
CAK,42,7,1,5,1,0
OMA,80,7,1,3,3,0
XNA,36,7,2,3,2,0
PIA,80,7,0,2,5,0
JFK,51,7,4,3,0,0
BHM,255,7,0,7,0,0
PHX,69,7,6,1,0,0
SLC,23,7,5,2,0,0
PHX,324,7,7,0,0,0
DFW,206,7,5,0,2,0
OMA,255,7,1,5,1,0
AZO,362,7,0,6,1,0
DCA,179,7,4,1,2,0
STL,220,7,4,0,3,0
DCA,210,7,7,0,0,0
OGG,199,7,7,0,0,0
LAX,163,7,6,1,0,0
CVG,189,7,4,2,1,0
CID,48,7,1,6,0,0
RDU,44,7,4,3,0,0
FWA,80,7,2,3,2,0
HOU,358,7,6,1,0,0
DFW,40,7,4,3,0,0
FLL,36,7,0,7,0,0
DFW,14,7,4,2,1,0
OAK,308,7,3,0,4,0
TPA,77,7,0,7,0,0
CLT,114,7,7,0,0,0
DTW,85,7,7,0,0,0
DRO,33,7,0,4,3,0
ATL,11,7,7,0,0,0
CLT,98,7,7,0,0,0
BMI,31,7,0,3,4,0
OAK,55,7,5,2,0,0
CLT,99,7,7,0,0,0
BOS,272,7,4,0,3,0
STL,204,7,1,2,4,0
CAE,42,7,1,3,3,0
LGA,49,7,5,0,2,0
SAT,21,7,2,5,0,0
IND,256,7,1,5,1,0
EWR,299,7,0,2,5,0
SAN,85,7,7,0,0,0
LAX,58,7,5,2,0,0
MCO,85,7,7,0,0,0
BOS,57,7,5,1,1,0
BWI,222,7,2,3,2,0
SNA,30,7,3,1,3,0
SFO,315,7,5,1,1,0
HOU,51,7,3,4,0,0
LAX,49,7,5,0,2,0
DEN,108,7,7,0,0,0
STL,56,7,3,4,0,0
JAX,67,7,1,4,2,0
AZO,36,7,0,5,2,0
MCO,8,7,7,0,0,0
ALB,43,7,0,6,1,0
PHL,41,7,6,1,0,0
MSY,259,7,0,7,0,0
ATL,33,7,6,0,1,0
OAK,37,7,7,0,0,0
DEN,56,7,4,2,1,0
IAD,175,7,4,0,3,0
HOU,34,7,0,7,0,0
DCA,18,7,0,7,0,0
SFO,187,7,6,1,0,0
DCA,7,7,4,1,2,0
ATL,93,7,6,1,0,0
CLE,30,7,1,1,5,0
XNA,90,7,0,4,3,0
CAK,34,7,0,6,1,0
BNA,28,7,3,2,2,0
DEN,57,7,6,1,0,0
CLE,10,7,3,1,3,0
OAK,77,7,5,2,0,0
LAS,160,7,7,0,0,0
JFK,155,7,1,3,3,0
JFK,4,7,5,1,1,0
MCI,52,7,1,6,0,0
CVG,50,7,4,3,0,0
MSY,260,7,0,7,0,0
LGA,365,7,6,0,1,0
STL,65,7,1,6,0,0
BHM,42,7,0,4,3,0
CVG,63,7,2,3,2,0
LAS,16,7,6,0,1,0
DTW,4,7,4,3,0,0
ROC,42,7,0,6,1,0
JFK,365,7,4,3,0,0
MEM,21,7,3,3,1,0
FLL,256,7,0,7,0,0
PHX,14,7,1,6,0,0
CLT,365,7,4,2,1,0
SBN,5,7,0,5,2,0
EWR,28,7,2,1,4,0
LAS,21,7,6,0,1,0
DFW,305,7,7,0,0,0
LAS,64,7,5,1,1,0
ATL,7,7,4,2,1,0
ICT,34,7,2,3,2,0
LAS,5,7,6,1,0,0
LAS,281,7,7,0,0,0
SJC,3,7,2,3,2,0
JFK,2,7,6,0,1,0
ORD,71,7,6,0,1,0
LAX,200,7,6,0,1,0
DSM,356,7,3,4,0,0
DAL,351,7,4,3,0,0
DCA,5,7,4,1,2,0
FLL,355,7,1,6,0,0
OGG,189,7,7,0,0,0
MEM,313,7,6,0,1,0
HNL,99,7,7,0,0,0
XNA,26,7,1,6,0,0
BOS,6,7,6,0,1,0
DEN,193,7,6,1,0,0
PIA,36,7,0,4,3,0
SEA,365,7,5,2,0,0
DAL,1,7,7,0,0,0
LAX,6,7,6,0,1,0
MSN,30,7,1,0,6,0
SFO,39,7,7,0,0,0
MKE,28,7,0,2,5,0
ATL,28,7,1,2,4,0
SBN,358,7,1,2,4,0
DCA,15,7,3,4,0,0
XNA,20,7,3,2,2,0
MSP,12,7,2,4,1,0
BNA,16,7,1,4,2,0
LGA,133,7,4,1,2,0
ORD,124,7,7,0,0,0
BDL,80,7,0,6,1,0
DEN,234,7,7,0,0,0
LEX,353,7,1,5,1,0
MIA,354,7,0,6,1,0
PHX,247,7,7,0,0,0
LAX,247,7,6,1,0,0
PHL,255,7,2,5,0,0
JAX,66,7,1,6,0,0
SNA,26,7,3,0,4,0
SLC,10,7,2,5,0,0
JAC,27,7,0,7,0,0
BTR,346,7,0,5,2,0
LAX,188,7,5,1,1,0
OAK,21,7,6,0,1,0
BNA,159,7,1,3,3,0
BOS,349,7,5,0,2,0
MFE,257,7,0,7,0,0
DRO,6,7,0,5,2,0
DFW,8,7,5,0,2,0
IAD,302,7,3,0,4,0
LGA,2,7,7,0,0,0
JFK,30,7,4,2,1,0
SFO,18,7,4,3,0,0
DAL,34,7,5,2,0,0
ELP,257,7,1,6,0,0
MCO,29,7,2,4,1,0
JFK,200,7,5,1,1,0
TUL,255,7,0,7,0,0
CVG,14,7,5,0,2,0
SJC,365,7,2,5,0,0
PHX,259,7,4,2,1,0
OKC,46,7,1,6,0,0
CVG,365,7,2,4,1,0
PHX,139,7,7,0,0,0
IAD,19,7,6,1,0,0
PHX,84,7,6,0,1,0
MCO,223,7,1,5,1,0
EWR,151,7,0,1,6,0
ICT,36,7,0,5,2,0
MCI,41,7,4,3,0,0
JNU,24,7,0,7,0,0
IND,47,7,1,1,5,0
CVG,13,7,0,7,0,0
BWI,2,7,7,0,0,0
IAD,38,7,5,2,0,0
BWI,223,7,2,3,2,0
LGB,356,7,0,7,0,0
BNA,31,7,3,3,1,0
TPA,252,7,4,1,2,0
MCO,366,7,0,7,0,0
DFW,139,7,7,0,0,0
MCI,43,7,1,4,2,0
PWM,43,7,0,6,1,0
STL,21,7,4,0,3,0
IAD,189,7,5,0,2,0
SEA,12,7,3,4,0,0
DTW,18,7,0,5,2,0
PHL,28,7,2,2,3,0
PIT,118,7,2,2,3,0
LAS,56,7,7,0,0,0
OMA,257,7,0,7,0,0
LAX,13,7,6,1,0,0
BOS,1,7,7,0,0,0
EGE,5,7,0,7,0,0
AZO,365,7,1,4,2,0
ISP,363,7,0,7,0,0
CID,362,7,1,5,1,0
ANC,357,6,0,6,0,0
RSW,356,6,0,6,0,0
HOU,335,6,4,0,2,0
CLT,357,6,6,0,0,0
SNA,355,6,2,3,1,0
BDL,355,6,1,5,0,0
SNA,350,6,3,1,2,0
SGF,358,6,2,1,3,0
ASE,357,6,1,5,0,0
XNA,351,6,0,4,2,0
LAX,336,6,4,1,1,0
CVG,352,6,3,2,1,0
MSP,362,6,1,5,0,0
MEM,364,6,6,0,0,0
MEM,363,6,6,0,0,0
GRR,362,6,0,5,1,0
CAE,362,6,3,3,0,0
TYS,361,6,2,3,1,0
DAY,358,6,3,1,2,0
ATL,366,6,2,4,0,0
SBN,356,6,2,3,1,0
MLI,356,6,4,1,1,0
ATL,364,6,4,1,1,0
GRB,354,6,0,3,3,0
CID,354,6,0,5,1,0
GRR,343,6,1,3,2,0
MKE,337,6,0,6,0,0
MRY,335,6,0,4,2,0
CLT,345,6,3,0,3,0
PIT,346,6,3,2,1,0
DTW,347,6,4,0,2,0
LFT,353,6,0,6,0,0
CHS,354,6,0,6,0,0
MCI,354,6,0,6,0,0
SDF,356,6,1,5,0,0
BGR,356,6,0,6,0,0
CMH,356,6,1,5,0,0
STL,356,6,2,4,0,0
EWR,359,6,2,1,3,0
BUF,366,6,1,4,1,0
RDU,366,6,1,5,0,0
PHL,366,6,1,5,0,0
ISP,366,6,0,6,0,0
FLL,366,6,0,6,0,0
TPA,362,6,3,3,0,0
PIT,361,6,1,3,2,0
MCO,361,6,0,6,0,0
HOU,361,6,3,3,0,0
BUF,361,6,2,4,0,0
SAN,360,6,6,0,0,0
CLE,359,6,0,6,0,0
SAN,358,6,4,1,1,0
LAS,358,6,5,1,0,0
MCO,357,6,5,1,0,0
FLL,356,6,0,5,1,0
SLC,355,6,1,5,0,0
PDX,353,6,0,6,0,0
OAK,353,6,3,3,0,0
MCO,351,6,2,4,0,0
ALB,346,6,1,4,1,0
BWI,345,6,3,1,2,0
LAX,342,6,5,1,0,0
PHX,339,6,6,0,0,0
SJC,338,6,6,0,0,0
LAX,337,6,5,1,0,0
DFW,329,6,6,0,0,0
DFW,318,6,5,0,1,0
DSM,335,6,1,1,4,0
ATL,326,6,6,0,0,0
ATL,330,6,6,0,0,0
JFK,353,6,3,3,0,0
LGA,325,6,5,0,1,0
ATL,310,6,1,1,4,0
BOS,317,6,5,0,1,0
LAS,307,6,6,0,0,0
MKE,329,6,0,6,0,0
LGA,330,6,2,0,4,0
PHX,347,6,5,1,0,0
LGA,323,6,6,0,0,0
ATL,322,6,6,0,0,0
ORD,318,6,4,1,1,0
IAD,313,6,5,0,1,0
BOS,325,6,5,0,1,0
BOI,328,6,0,6,0,0
XNA,361,6,3,1,2,0
LAX,326,6,6,0,0,0
LAS,325,6,4,2,0,0
HOU,325,6,6,0,0,0
DAL,325,6,6,0,0,0
LAX,323,6,6,0,0,0
PHX,319,6,6,0,0,0
LAX,319,6,6,0,0,0
IAD,352,6,4,1,1,0
DAL,316,6,6,0,0,0
LAS,315,6,5,1,0,0
PHX,309,6,6,0,0,0
BUR,308,6,3,0,3,0
DEN,305,6,4,0,2,0
LGA,301,6,5,0,1,0
PHL,275,6,6,0,0,0
EWR,303,6,2,0,4,0
ATL,342,6,6,0,0,0
DEN,278,6,3,0,3,0
SJC,301,6,5,1,0,0
OAK,296,6,3,2,1,0
DFW,286,6,1,5,0,0
LAX,288,6,6,0,0,0
SAN,281,6,6,0,0,0
DCA,255,6,1,5,0,0
PHX,346,6,6,0,0,0
DTW,255,6,1,3,2,0
DFW,259,6,5,1,0,0
CLT,335,6,2,1,3,0
TPA,244,6,2,4,0,0
SNA,257,6,2,4,0,0
MIA,252,6,0,2,4,0
LGA,273,6,6,0,0,0
PDX,256,6,1,5,0,0
LGA,271,6,2,1,3,0
IAD,11,6,6,0,0,0
GPT,77,6,0,6,0,0
RDU,220,6,0,2,4,0
CLT,273,6,6,0,0,0
LGA,272,6,3,0,3,0
DCA,341,6,3,1,2,0
CVG,215,6,5,0,1,0
RDU,2,6,5,1,0,0
AEX,246,6,0,6,0,0
CVG,256,6,1,5,0,0
MEM,255,6,0,5,1,0
OMA,256,6,1,5,0,0
LFT,256,6,0,6,0,0
MIA,365,6,4,0,2,0
DEN,104,6,5,0,1,0
SAN,252,6,2,0,4,0
CLT,269,6,0,1,5,0
MKE,255,6,1,4,1,0
XNA,257,6,1,4,1,0
DFW,169,6,5,1,0,0
LFT,245,6,0,6,0,0
SHV,257,6,0,6,0,0
RDU,159,6,3,1,2,0
MCO,269,6,2,1,3,0
MSY,261,6,0,6,0,0
CLT,358,6,1,3,2,0
SFO,259,6,4,0,2,0
OKC,258,6,0,6,0,0
RST,36,6,0,6,0,0
PBI,43,6,4,2,0,0
PHL,256,6,0,6,0,0
JAX,255,6,1,5,0,0
CMH,252,6,0,2,4,0
OAK,148,6,6,0,0,0
DAL,246,6,0,6,0,0
JAX,34,6,2,3,1,0
SJC,366,6,2,4,0,0
MDW,258,6,0,6,0,0
DCA,282,6,5,0,1,0
ATL,243,6,0,6,0,0
DFW,219,6,6,0,0,0
BOS,217,6,4,2,0,0
MIA,226,6,2,3,1,0
RST,5,6,0,6,0,0
HOU,44,6,6,0,0,0
ATL,239,6,4,0,2,0
ICT,28,6,1,1,4,0
BOS,231,6,2,4,0,0
PIT,29,6,2,2,2,0
DCA,234,6,2,3,1,0
DCA,233,6,5,1,0,0
BWI,216,6,1,2,3,0
IAD,168,6,4,1,1,0
LAX,169,6,6,0,0,0
PHL,226,6,0,1,5,0
BWI,214,6,2,2,2,0
PIA,354,6,0,5,1,0
FWA,216,6,0,2,4,0
SYR,227,6,0,4,2,0
LGA,239,6,5,0,1,0
DSM,28,6,4,0,2,0
SAT,102,6,6,0,0,0
CMH,223,6,1,1,4,0
SEA,18,6,6,0,0,0
DTW,220,6,1,0,5,0
DTW,215,6,3,0,3,0
DFW,228,6,3,1,2,0
IND,217,6,0,5,1,0
DTW,227,6,2,2,2,0
RIC,223,6,0,4,2,0
CLT,50,6,6,0,0,0
RDU,217,6,1,5,0,0
DCA,215,6,3,0,3,0
ABQ,217,6,0,6,0,0
SFO,231,6,3,0,3,0
LAX,228,6,6,0,0,0
HOU,227,6,2,4,0,0
SFO,218,6,3,1,2,0
DTW,218,6,6,0,0,0
LAS,216,6,3,2,1,0
RDU,63,6,3,2,1,0
MEM,187,6,3,1,2,0
PHX,104,6,6,0,0,0
LGA,251,6,2,1,3,0
DEN,187,6,2,4,0,0
PHL,44,6,4,1,1,0
OGG,201,6,6,0,0,0
HNL,194,6,6,0,0,0
IND,194,6,4,1,1,0
ATL,6,6,3,2,1,0
LAS,155,6,2,3,1,0
BOS,176,6,5,1,0,0
LAX,261,6,4,2,0,0
IND,159,6,0,2,4,0
CLE,226,6,2,2,2,0
PHX,82,6,6,0,0,0
SJC,56,6,5,1,0,0
MEM,210,6,6,0,0,0
MCO,246,6,2,4,0,0
DTW,192,6,5,1,0,0
LAS,246,6,4,2,0,0
DCA,184,6,5,1,0,0
EWR,228,6,3,0,3,0
ATL,226,6,2,0,4,0
LFT,255,6,0,6,0,0
DTW,58,6,4,0,2,0
BOS,184,6,5,1,0,0
PHL,206,6,6,0,0,0
BOS,193,6,6,0,0,0
SFO,207,6,6,0,0,0
DCA,97,6,3,1,2,0
RNO,352,6,3,3,0,0
SFO,342,6,2,1,3,0
PBI,208,6,1,5,0,0
IAD,201,6,5,1,0,0
BWI,205,6,2,1,3,0
JFK,189,6,3,3,0,0
DCA,136,6,2,2,2,0
DTW,55,6,1,2,3,0
IAD,45,6,5,0,1,0
CLT,190,6,2,1,3,0
BOS,199,6,6,0,0,0
DTW,205,6,4,1,1,0
BUF,208,6,1,5,0,0
BDL,208,6,0,2,4,0
MLI,203,6,0,3,3,0
PHL,365,6,4,1,1,0
TVC,335,6,1,5,0,0
RDU,191,6,3,2,1,0
HOU,317,6,6,0,0,0
MEM,352,6,3,3,0,0
LAS,90,6,4,1,1,0
CHS,94,6,1,4,1,0
IAH,194,6,3,1,2,0
DAY,194,6,2,1,3,0
BNA,208,6,2,2,2,0
CLT,209,6,4,1,1,0
GRR,31,6,2,3,1,0
LAS,209,6,5,1,0,0
HOU,207,6,2,4,0,0
BOS,261,6,5,1,0,0
PIT,205,6,3,2,1,0
OAK,204,6,4,2,0,0
BNA,223,6,0,2,4,0
LAS,78,6,5,1,0,0
PHL,196,6,6,0,0,0
PHX,195,6,5,1,0,0
LAX,195,6,6,0,0,0
BWI,190,6,4,2,0,0
CVG,226,6,2,3,1,0
IAD,166,6,3,2,1,0
SAN,219,6,4,1,1,0
ROC,223,6,0,5,1,0
LAX,133,6,5,0,1,0
JFK,352,6,1,5,0,0
CLT,132,6,1,1,4,0
MEM,5,6,3,1,2,0
BNA,164,6,0,3,3,0
GRK,77,6,0,6,0,0
LGA,106,6,6,0,0,0
AUS,63,6,3,2,1,0
LAS,208,6,0,5,1,0
SFO,253,6,5,0,1,0
SLC,255,6,0,6,0,0
FLL,173,6,3,3,0,0
SJC,98,6,6,0,0,0
ATL,154,6,4,1,1,0
DSM,42,6,1,0,5,0
MSP,163,6,5,1,0,0
PHL,175,6,5,1,0,0
DFW,178,6,4,1,1,0
MEM,19,6,6,0,0,0
MIA,28,6,6,0,0,0
SFO,170,6,4,2,0,0
MSN,164,6,0,1,5,0
DFW,60,6,5,1,0,0
RIC,13,6,4,2,0,0
MEM,162,6,4,2,0,0
DFW,157,6,4,1,1,0
STL,7,6,3,1,2,0
MSN,156,6,2,4,0,0
IND,155,6,2,3,1,0
CID,164,6,1,2,3,0
ILM,249,6,0,6,0,0
CLT,191,6,1,2,3,0
CVG,159,6,1,3,2,0
DCA,156,6,3,1,2,0
LIT,80,6,4,2,0,0
RIC,208,6,0,6,0,0
CLT,176,6,6,0,0,0
DEN,171,6,5,0,1,0
DEN,170,6,5,1,0,0
DEN,107,6,6,0,0,0
GRB,164,6,1,2,3,0
PHX,159,6,4,1,1,0
DSM,157,6,0,4,2,0
RIC,204,6,0,5,1,0
LGA,154,6,4,2,0,0
DFW,92,6,5,1,0,0
LGA,153,6,3,3,0,0
IAD,152,6,4,0,2,0
HOU,232,6,6,0,0,0
CVG,180,6,3,1,2,0
MCI,177,6,4,1,1,0
DTW,155,6,1,0,5,0
LAX,10,6,4,1,1,0
SFO,190,6,6,0,0,0
MKE,167,6,3,1,2,0
CLE,181,6,1,5,0,0
STL,194,6,1,2,3,0
IAH,203,6,3,2,1,0
DCA,168,6,1,2,3,0
BWI,56,6,1,3,2,0
CVG,169,6,2,2,2,0
DEN,213,6,6,0,0,0
LSE,159,6,0,6,0,0
LAS,175,6,5,0,1,0
ASE,361,6,0,6,0,0
BWI,249,6,0,5,1,0
SJC,168,6,4,2,0,0
DAL,168,6,1,3,2,0
FLL,86,6,6,0,0,0
STL,155,6,4,0,2,0
DTW,165,6,2,1,3,0
DEN,184,6,6,0,0,0
DAY,80,6,0,4,2,0
DEN,246,6,3,3,0,0
PHX,248,6,6,0,0,0
DFW,221,6,6,0,0,0
HOU,70,6,3,3,0,0
EWR,93,6,6,0,0,0
SFO,169,6,6,0,0,0
SYR,29,6,1,4,1,0
MSP,161,6,1,2,3,0
SNA,208,6,6,0,0,0
BWI,363,6,3,3,0,0
SAN,256,6,1,5,0,0
ORD,225,6,6,0,0,0
ATL,121,6,6,0,0,0
LAX,176,6,3,0,3,0
MSP,57,6,6,0,0,0
DFW,309,6,6,0,0,0
LAX,123,6,5,0,1,0
LAX,223,6,5,1,0,0
HNL,201,6,6,0,0,0
DFW,131,6,5,0,1,0
LGA,121,6,6,0,0,0
ATL,131,6,3,0,3,0
PHL,139,6,6,0,0,0
SFO,122,6,4,1,1,0
CLT,179,6,2,2,2,0
DFW,150,6,5,0,1,0
IND,335,6,1,0,5,0
JFK,76,6,6,0,0,0
SBN,354,6,1,4,1,0
ATL,299,6,6,0,0,0
IND,158,6,1,3,2,0
PHX,8,6,4,2,0,0
ATL,136,6,3,3,0,0
SYR,67,6,1,5,0,0
JFK,132,6,2,4,0,0
MCO,98,6,6,0,0,0
HOU,291,6,6,0,0,0
IAH,232,6,0,0,6,0
BOS,124,6,3,0,3,0
JNU,12,6,5,1,0,0
SAN,161,6,5,0,1,0
BOS,182,6,5,0,1,0
LAX,148,6,6,0,0,0
SFO,147,6,5,1,0,0
SFO,141,6,6,0,0,0
SAN,140,6,6,0,0,0
RDU,140,6,0,0,6,0
